seed=4
gen=174	fitness=12.882410262030	position=[-0.970553, 0.010176, -0.029271, -1.022273, 0.024969, 0.001530, -1.025931, -0.028208, -2.991015, -0.006543]
gen=175	fitness=12.882410262030	position=[-0.970553, 0.010176, -0.029271, -1.022273, 0.024969, 0.001530, -1.025931, -0.028208, -2.991015, -0.006543]
gen=176	fitness=12.882410262030	position=[-0.970553, 0.010176, -0.029271, -1.022273, 0.024969, 0.001530, -1.025931, -0.028208, -2.991015, -0.006543]
gen=177	fitness=12.882410262030	position=[-0.970553, 0.010176, -0.029271, -1.022273, 0.024969, 0.001530, -1.025931, -0.028208, -2.991015, -0.006543]
gen=178	fitness=12.882410262030	position=[-0.970553, 0.010176, -0.029271, -1.022273, 0.024969, 0.001530, -1.025931, -0.028208, -2.991015, -0.006543]
gen=179	fitness=12.882410262030	position=[-0.970553, 0.010176, -0.029271, -1.022273, 0.024969, 0.001530, -1.025931, -0.028208, -2.991015, -0.006543]
gen=180	fitness=12.882410262030	position=[-0.970553, 0.010176, -0.029271, -1.022273, 0.024969, 0.001530, -1.025931, -0.028208, -2.991015, -0.006543]
gen=181	fitness=12.882410262030	position=[-0.970553, 0.010176, -0.029271, -1.022273, 0.024969, 0.001530, -1.025931, -0.028208, -2.991015, -0.006543]
gen=182	fitness=12.782741106579	position=[-0.971222, 0.010796, -0.025927, -1.020708, 0.024942, 0.000446, -1.024711, -0.025841, -2.989528, -0.006831]
gen=183	fitness=12.782741106579	position=[-0.971222, 0.010796, -0.025927, -1.020708, 0.024942, 0.000446, -1.024711, -0.025841, -2.989528, -0.006831]
gen=184	fitness=12.782741106579	position=[-0.971222, 0.010796, -0.025927, -1.020708, 0.024942, 0.000446, -1.024711, -0.025841, -2.989528, -0.006831]
gen=185	fitness=12.782741106579	position=[-0.971222, 0.010796, -0.025927, -1.020708, 0.024942, 0.000446, -1.024711, -0.025841, -2.989528, -0.006831]
gen=186	fitness=12.782741106579	position=[-0.971222, 0.010796, -0.025927, -1.020708, 0.024942, 0.000446, -1.024711, -0.025841, -2.989528, -0.006831]
gen=187	fitness=12.782741106579	position=[-0.971222, 0.010796, -0.025927, -1.020708, 0.024942, 0.000446, -1.024711, -0.025841, -2.989528, -0.006831]
gen=188	fitness=12.782741106579	position=[-0.971222, 0.010796, -0.025927, -1.020708, 0.024942, 0.000446, -1.024711, -0.025841, -2.989528, -0.006831]
gen=189	fitness=12.782741106579	position=[-0.971222, 0.010796, -0.025927, -1.020708, 0.024942, 0.000446, -1.024711, -0.025841, -2.989528, -0.006831]
gen=190	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=191	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=192	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=193	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=194	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=195	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=196	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=197	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=198	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=199	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=200	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=201	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=202	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=203	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=204	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=205	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=206	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=207	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=208	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=209	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=210	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=211	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=212	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=213	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=214	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=215	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=216	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=217	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=218	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=219	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=220	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=221	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=222	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=223	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=224	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=225	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=226	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=227	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=228	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=229	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=230	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=231	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=232	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=233	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=234	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=235	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=236	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=237	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=238	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=239	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=240	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=241	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=242	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=243	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=244	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=245	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=246	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=247	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=248	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=249	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=250	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=251	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=252	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=253	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=254	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=255	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=256	fitness=12.253723464760	position=[-0.967111, -0.031331, -0.096029, -1.026891, 0.010725, 0.067094, -0.116609, -0.022386, -1.947624, -0.011901]
gen=257	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=258	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=259	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=260	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=261	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=262	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=263	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=264	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=265	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=266	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=267	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=268	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=269	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=270	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=271	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=272	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=273	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=274	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=275	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=276	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=277	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=278	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=279	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=280	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=281	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=282	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=283	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=284	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=285	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=286	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=287	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=288	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=289	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=290	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=291	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=292	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=293	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=294	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=295	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=296	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=297	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=298	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=299	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
gen=300	fitness=11.647406739514	position=[-0.972037, -0.026132, -0.091834, -1.026889, 0.005681, 0.064285, -0.110173, -0.024634, -1.950640, -0.017059]
